participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_preferences_test,participant.payoff_risk_test,participant.payoff_airace,participant.payoff_crd,participant.decision_risk_test,participant.decision_permutation_index_risk_test,participant.result_risk_test,participant.finished,participant.reason_finished,participant.wait_page_arrival,participant.timeout_groups,participant.completion_status,participant.is_selected_PREV,participant.round_selected_PREV,participant.choice_selected_PREV,participant.row_selected_PREV,participant.X1_selected_PREV,participant.X2_selected_PREV,participant.P1_selected_PREV,participant.payment_amount_PREV,participant.is_selected_SOCPREF,participant.round_selected_SOCPREF,participant.choice_selected_SOCPREF,participant.payment_amount_SOCPREF,participant.role_soc_pref,participant.payment_amount_received,participant.payment_amount_given_to_other,participant.expiry,participant.allocations,participant.choice_order,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.target_higher_interval,session.config.ungrouped_link,session.config.timeout_risk_test_seconds,session.config.timeout_final_crd_results_view_seconds,session.config.timeout_results_view_seconds,session.config.information,session.config.timeout_pledge_results_seconds,session.config.timeout_grouping_minutes,session.config.timeout_final_experiment_results_view_seconds,session.config.nb_tasks,session.config.timeout_pay_for_information_result_seconds,session.config.participation_fee,session.config.use_browser_bots,session.config.completion_link,session.config.real_world_currency_per_point,session.config.timeout_redirect_to_prolific,session.config.timeout_lost_focus_minutes,session.config.timeout_grouping_seconds,session.config.timeout_general_instructions_seconds,session.config.endowment,session.config.timeout_final_airace_results_view_seconds,session.config.timeout_pledge_seconds,session.config.timeout_link,session.config.nb_rounds,session.config.timeout_crd_instructions_seconds,session.config.target_lower_interval,session.config.timeout_survey_seconds,session.config.name,session.config.information_cost,session.config.failed_test_link,session.config.timeout_crd_seconds,session.config.timeout_informed_consent_seconds,session.config.group_size,session.config.target,session.config.timeout_airace_instructions_seconds,session.config.round_decision_wait_page_timeout,session.config.opponent_timeout_link,session.config.no_consent_link,session.config.timeout_crd_comprehension_test_seconds,session.config.timeout_airace_comprehension_test_seconds,session.config.kicked_out_link,session.config.uncertainty,session.config.transparency,session.config.timeout_pay_for_information_seconds,session.config.bonus_link,session.config.timeout_decision_link,session.config.show_countdown_seconds,session.config.treatment,session.config.timeout_focus_pledge_seconds,session.config.collective_risk,session.config.timeout_airace_seconds,session.waiting,session.grouped,crd_cost_information_consent.1.player.id_in_group,crd_cost_information_consent.1.player.role,crd_cost_information_consent.1.player.payoff,crd_cost_information_consent.1.player.signed_informed_consent,crd_cost_information_consent.1.player.signed_focus_pledge,crd_cost_information_consent.1.player.prolific_id,crd_cost_information_consent.1.group.id_in_subsession,crd_cost_information_consent.1.subsession.round_number,crd_cost_information_general_instr.1.player.id_in_group,crd_cost_information_general_instr.1.player.role,crd_cost_information_general_instr.1.player.payoff,crd_cost_information_general_instr.1.group.id_in_subsession,crd_cost_information_general_instr.1.subsession.round_number,crd_cost_information_instructions.1.player.id_in_group,crd_cost_information_instructions.1.player.role,crd_cost_information_instructions.1.player.payoff,crd_cost_information_instructions.1.player.answer1,crd_cost_information_instructions.1.player.answer2,crd_cost_information_instructions.1.player.answer3,crd_cost_information_instructions.1.player.answer4,crd_cost_information_instructions.1.player.answer5,crd_cost_information_instructions.1.player.answer6,crd_cost_information_instructions.1.player.answer7,crd_cost_information_instructions.1.player.answer8,crd_cost_information_instructions.1.player.attempts,crd_cost_information_instructions.1.group.id_in_subsession,crd_cost_information_instructions.1.subsession.round_number,crd_cost_information.1.player.id_in_group,crd_cost_information.1.player.role,crd_cost_information.1.player.payoff,crd_cost_information.1.player.is_dropout,crd_cost_information.1.player.completed,crd_cost_information.1.player.waiting,crd_cost_information.1.player.lost_focus_time,crd_cost_information.1.player.lost_focus,crd_cost_information.1.player.decision_wait_arrival_time,crd_cost_information.1.player.contribution,crd_cost_information.1.player.contribution_others,crd_cost_information.1.player.private_account,crd_cost_information.1.player.paid_cost_choice_order,crd_cost_information.1.player.paid_cost,crd_cost_information.1.player.round_in_which_paid_cost,crd_cost_information.1.player.paid_cost_decision_time,crd_cost_information.1.player.paid_cost_first_decision,crd_cost_information.1.player.paid_cost_time_to_first_decision,crd_cost_information.1.player.paid_cost_nb_decision_changes,crd_cost_information.1.player.pledge,crd_cost_information.1.player.pledge_decision_time,crd_cost_information.1.player.prev_decision,crd_cost_information.1.player.prev_decision_others,crd_cost_information.1.player.prev_private_account,crd_cost_information.1.player.decision_time,crd_cost_information.1.player.nb_decision_changes,crd_cost_information.1.player.first_decision,crd_cost_information.1.player.time_to_first_decision,crd_cost_information.1.player.nb_mouse_hover_prev_decisions,crd_cost_information.1.player.nb_mouse_hover_private_account,crd_cost_information.1.player.nb_mouse_hover_public_account,crd_cost_information.1.group.id_in_subsession,crd_cost_information.1.group.public_account,crd_cost_information.1.group.prev_public_account,crd_cost_information.1.group.round_contributions,crd_cost_information.1.group.target,crd_cost_information.1.group.failed,crd_cost_information.1.group.treatment,crd_cost_information.1.group.players_who_paid_cost,crd_cost_information.1.group.dropout_happened,crd_cost_information.1.group.players_dropout,crd_cost_information.1.group.players_dropout_id_in_group,crd_cost_information.1.group.completed,crd_cost_information.1.subsession.round_number,crd_cost_information.2.player.id_in_group,crd_cost_information.2.player.role,crd_cost_information.2.player.payoff,crd_cost_information.2.player.is_dropout,crd_cost_information.2.player.completed,crd_cost_information.2.player.waiting,crd_cost_information.2.player.lost_focus_time,crd_cost_information.2.player.lost_focus,crd_cost_information.2.player.decision_wait_arrival_time,crd_cost_information.2.player.contribution,crd_cost_information.2.player.contribution_others,crd_cost_information.2.player.private_account,crd_cost_information.2.player.paid_cost_choice_order,crd_cost_information.2.player.paid_cost,crd_cost_information.2.player.round_in_which_paid_cost,crd_cost_information.2.player.paid_cost_decision_time,crd_cost_information.2.player.paid_cost_first_decision,crd_cost_information.2.player.paid_cost_time_to_first_decision,crd_cost_information.2.player.paid_cost_nb_decision_changes,crd_cost_information.2.player.pledge,crd_cost_information.2.player.pledge_decision_time,crd_cost_information.2.player.prev_decision,crd_cost_information.2.player.prev_decision_others,crd_cost_information.2.player.prev_private_account,crd_cost_information.2.player.decision_time,crd_cost_information.2.player.nb_decision_changes,crd_cost_information.2.player.first_decision,crd_cost_information.2.player.time_to_first_decision,crd_cost_information.2.player.nb_mouse_hover_prev_decisions,crd_cost_information.2.player.nb_mouse_hover_private_account,crd_cost_information.2.player.nb_mouse_hover_public_account,crd_cost_information.2.group.id_in_subsession,crd_cost_information.2.group.public_account,crd_cost_information.2.group.prev_public_account,crd_cost_information.2.group.round_contributions,crd_cost_information.2.group.target,crd_cost_information.2.group.failed,crd_cost_information.2.group.treatment,crd_cost_information.2.group.players_who_paid_cost,crd_cost_information.2.group.dropout_happened,crd_cost_information.2.group.players_dropout,crd_cost_information.2.group.players_dropout_id_in_group,crd_cost_information.2.group.completed,crd_cost_information.2.subsession.round_number,crd_cost_information.3.player.id_in_group,crd_cost_information.3.player.role,crd_cost_information.3.player.payoff,crd_cost_information.3.player.is_dropout,crd_cost_information.3.player.completed,crd_cost_information.3.player.waiting,crd_cost_information.3.player.lost_focus_time,crd_cost_information.3.player.lost_focus,crd_cost_information.3.player.decision_wait_arrival_time,crd_cost_information.3.player.contribution,crd_cost_information.3.player.contribution_others,crd_cost_information.3.player.private_account,crd_cost_information.3.player.paid_cost_choice_order,crd_cost_information.3.player.paid_cost,crd_cost_information.3.player.round_in_which_paid_cost,crd_cost_information.3.player.paid_cost_decision_time,crd_cost_information.3.player.paid_cost_first_decision,crd_cost_information.3.player.paid_cost_time_to_first_decision,crd_cost_information.3.player.paid_cost_nb_decision_changes,crd_cost_information.3.player.pledge,crd_cost_information.3.player.pledge_decision_time,crd_cost_information.3.player.prev_decision,crd_cost_information.3.player.prev_decision_others,crd_cost_information.3.player.prev_private_account,crd_cost_information.3.player.decision_time,crd_cost_information.3.player.nb_decision_changes,crd_cost_information.3.player.first_decision,crd_cost_information.3.player.time_to_first_decision,crd_cost_information.3.player.nb_mouse_hover_prev_decisions,crd_cost_information.3.player.nb_mouse_hover_private_account,crd_cost_information.3.player.nb_mouse_hover_public_account,crd_cost_information.3.group.id_in_subsession,crd_cost_information.3.group.public_account,crd_cost_information.3.group.prev_public_account,crd_cost_information.3.group.round_contributions,crd_cost_information.3.group.target,crd_cost_information.3.group.failed,crd_cost_information.3.group.treatment,crd_cost_information.3.group.players_who_paid_cost,crd_cost_information.3.group.dropout_happened,crd_cost_information.3.group.players_dropout,crd_cost_information.3.group.players_dropout_id_in_group,crd_cost_information.3.group.completed,crd_cost_information.3.subsession.round_number,crd_cost_information.4.player.id_in_group,crd_cost_information.4.player.role,crd_cost_information.4.player.payoff,crd_cost_information.4.player.is_dropout,crd_cost_information.4.player.completed,crd_cost_information.4.player.waiting,crd_cost_information.4.player.lost_focus_time,crd_cost_information.4.player.lost_focus,crd_cost_information.4.player.decision_wait_arrival_time,crd_cost_information.4.player.contribution,crd_cost_information.4.player.contribution_others,crd_cost_information.4.player.private_account,crd_cost_information.4.player.paid_cost_choice_order,crd_cost_information.4.player.paid_cost,crd_cost_information.4.player.round_in_which_paid_cost,crd_cost_information.4.player.paid_cost_decision_time,crd_cost_information.4.player.paid_cost_first_decision,crd_cost_information.4.player.paid_cost_time_to_first_decision,crd_cost_information.4.player.paid_cost_nb_decision_changes,crd_cost_information.4.player.pledge,crd_cost_information.4.player.pledge_decision_time,crd_cost_information.4.player.prev_decision,crd_cost_information.4.player.prev_decision_others,crd_cost_information.4.player.prev_private_account,crd_cost_information.4.player.decision_time,crd_cost_information.4.player.nb_decision_changes,crd_cost_information.4.player.first_decision,crd_cost_information.4.player.time_to_first_decision,crd_cost_information.4.player.nb_mouse_hover_prev_decisions,crd_cost_information.4.player.nb_mouse_hover_private_account,crd_cost_information.4.player.nb_mouse_hover_public_account,crd_cost_information.4.group.id_in_subsession,crd_cost_information.4.group.public_account,crd_cost_information.4.group.prev_public_account,crd_cost_information.4.group.round_contributions,crd_cost_information.4.group.target,crd_cost_information.4.group.failed,crd_cost_information.4.group.treatment,crd_cost_information.4.group.players_who_paid_cost,crd_cost_information.4.group.dropout_happened,crd_cost_information.4.group.players_dropout,crd_cost_information.4.group.players_dropout_id_in_group,crd_cost_information.4.group.completed,crd_cost_information.4.subsession.round_number,crd_cost_information.5.player.id_in_group,crd_cost_information.5.player.role,crd_cost_information.5.player.payoff,crd_cost_information.5.player.is_dropout,crd_cost_information.5.player.completed,crd_cost_information.5.player.waiting,crd_cost_information.5.player.lost_focus_time,crd_cost_information.5.player.lost_focus,crd_cost_information.5.player.decision_wait_arrival_time,crd_cost_information.5.player.contribution,crd_cost_information.5.player.contribution_others,crd_cost_information.5.player.private_account,crd_cost_information.5.player.paid_cost_choice_order,crd_cost_information.5.player.paid_cost,crd_cost_information.5.player.round_in_which_paid_cost,crd_cost_information.5.player.paid_cost_decision_time,crd_cost_information.5.player.paid_cost_first_decision,crd_cost_information.5.player.paid_cost_time_to_first_decision,crd_cost_information.5.player.paid_cost_nb_decision_changes,crd_cost_information.5.player.pledge,crd_cost_information.5.player.pledge_decision_time,crd_cost_information.5.player.prev_decision,crd_cost_information.5.player.prev_decision_others,crd_cost_information.5.player.prev_private_account,crd_cost_information.5.player.decision_time,crd_cost_information.5.player.nb_decision_changes,crd_cost_information.5.player.first_decision,crd_cost_information.5.player.time_to_first_decision,crd_cost_information.5.player.nb_mouse_hover_prev_decisions,crd_cost_information.5.player.nb_mouse_hover_private_account,crd_cost_information.5.player.nb_mouse_hover_public_account,crd_cost_information.5.group.id_in_subsession,crd_cost_information.5.group.public_account,crd_cost_information.5.group.prev_public_account,crd_cost_information.5.group.round_contributions,crd_cost_information.5.group.target,crd_cost_information.5.group.failed,crd_cost_information.5.group.treatment,crd_cost_information.5.group.players_who_paid_cost,crd_cost_information.5.group.dropout_happened,crd_cost_information.5.group.players_dropout,crd_cost_information.5.group.players_dropout_id_in_group,crd_cost_information.5.group.completed,crd_cost_information.5.subsession.round_number,crd_cost_information.6.player.id_in_group,crd_cost_information.6.player.role,crd_cost_information.6.player.payoff,crd_cost_information.6.player.is_dropout,crd_cost_information.6.player.completed,crd_cost_information.6.player.waiting,crd_cost_information.6.player.lost_focus_time,crd_cost_information.6.player.lost_focus,crd_cost_information.6.player.decision_wait_arrival_time,crd_cost_information.6.player.contribution,crd_cost_information.6.player.contribution_others,crd_cost_information.6.player.private_account,crd_cost_information.6.player.paid_cost_choice_order,crd_cost_information.6.player.paid_cost,crd_cost_information.6.player.round_in_which_paid_cost,crd_cost_information.6.player.paid_cost_decision_time,crd_cost_information.6.player.paid_cost_first_decision,crd_cost_information.6.player.paid_cost_time_to_first_decision,crd_cost_information.6.player.paid_cost_nb_decision_changes,crd_cost_information.6.player.pledge,crd_cost_information.6.player.pledge_decision_time,crd_cost_information.6.player.prev_decision,crd_cost_information.6.player.prev_decision_others,crd_cost_information.6.player.prev_private_account,crd_cost_information.6.player.decision_time,crd_cost_information.6.player.nb_decision_changes,crd_cost_information.6.player.first_decision,crd_cost_information.6.player.time_to_first_decision,crd_cost_information.6.player.nb_mouse_hover_prev_decisions,crd_cost_information.6.player.nb_mouse_hover_private_account,crd_cost_information.6.player.nb_mouse_hover_public_account,crd_cost_information.6.group.id_in_subsession,crd_cost_information.6.group.public_account,crd_cost_information.6.group.prev_public_account,crd_cost_information.6.group.round_contributions,crd_cost_information.6.group.target,crd_cost_information.6.group.failed,crd_cost_information.6.group.treatment,crd_cost_information.6.group.players_who_paid_cost,crd_cost_information.6.group.dropout_happened,crd_cost_information.6.group.players_dropout,crd_cost_information.6.group.players_dropout_id_in_group,crd_cost_information.6.group.completed,crd_cost_information.6.subsession.round_number,crd_cost_information.7.player.id_in_group,crd_cost_information.7.player.role,crd_cost_information.7.player.payoff,crd_cost_information.7.player.is_dropout,crd_cost_information.7.player.completed,crd_cost_information.7.player.waiting,crd_cost_information.7.player.lost_focus_time,crd_cost_information.7.player.lost_focus,crd_cost_information.7.player.decision_wait_arrival_time,crd_cost_information.7.player.contribution,crd_cost_information.7.player.contribution_others,crd_cost_information.7.player.private_account,crd_cost_information.7.player.paid_cost_choice_order,crd_cost_information.7.player.paid_cost,crd_cost_information.7.player.round_in_which_paid_cost,crd_cost_information.7.player.paid_cost_decision_time,crd_cost_information.7.player.paid_cost_first_decision,crd_cost_information.7.player.paid_cost_time_to_first_decision,crd_cost_information.7.player.paid_cost_nb_decision_changes,crd_cost_information.7.player.pledge,crd_cost_information.7.player.pledge_decision_time,crd_cost_information.7.player.prev_decision,crd_cost_information.7.player.prev_decision_others,crd_cost_information.7.player.prev_private_account,crd_cost_information.7.player.decision_time,crd_cost_information.7.player.nb_decision_changes,crd_cost_information.7.player.first_decision,crd_cost_information.7.player.time_to_first_decision,crd_cost_information.7.player.nb_mouse_hover_prev_decisions,crd_cost_information.7.player.nb_mouse_hover_private_account,crd_cost_information.7.player.nb_mouse_hover_public_account,crd_cost_information.7.group.id_in_subsession,crd_cost_information.7.group.public_account,crd_cost_information.7.group.prev_public_account,crd_cost_information.7.group.round_contributions,crd_cost_information.7.group.target,crd_cost_information.7.group.failed,crd_cost_information.7.group.treatment,crd_cost_information.7.group.players_who_paid_cost,crd_cost_information.7.group.dropout_happened,crd_cost_information.7.group.players_dropout,crd_cost_information.7.group.players_dropout_id_in_group,crd_cost_information.7.group.completed,crd_cost_information.7.subsession.round_number,crd_cost_information.8.player.id_in_group,crd_cost_information.8.player.role,crd_cost_information.8.player.payoff,crd_cost_information.8.player.is_dropout,crd_cost_information.8.player.completed,crd_cost_information.8.player.waiting,crd_cost_information.8.player.lost_focus_time,crd_cost_information.8.player.lost_focus,crd_cost_information.8.player.decision_wait_arrival_time,crd_cost_information.8.player.contribution,crd_cost_information.8.player.contribution_others,crd_cost_information.8.player.private_account,crd_cost_information.8.player.paid_cost_choice_order,crd_cost_information.8.player.paid_cost,crd_cost_information.8.player.round_in_which_paid_cost,crd_cost_information.8.player.paid_cost_decision_time,crd_cost_information.8.player.paid_cost_first_decision,crd_cost_information.8.player.paid_cost_time_to_first_decision,crd_cost_information.8.player.paid_cost_nb_decision_changes,crd_cost_information.8.player.pledge,crd_cost_information.8.player.pledge_decision_time,crd_cost_information.8.player.prev_decision,crd_cost_information.8.player.prev_decision_others,crd_cost_information.8.player.prev_private_account,crd_cost_information.8.player.decision_time,crd_cost_information.8.player.nb_decision_changes,crd_cost_information.8.player.first_decision,crd_cost_information.8.player.time_to_first_decision,crd_cost_information.8.player.nb_mouse_hover_prev_decisions,crd_cost_information.8.player.nb_mouse_hover_private_account,crd_cost_information.8.player.nb_mouse_hover_public_account,crd_cost_information.8.group.id_in_subsession,crd_cost_information.8.group.public_account,crd_cost_information.8.group.prev_public_account,crd_cost_information.8.group.round_contributions,crd_cost_information.8.group.target,crd_cost_information.8.group.failed,crd_cost_information.8.group.treatment,crd_cost_information.8.group.players_who_paid_cost,crd_cost_information.8.group.dropout_happened,crd_cost_information.8.group.players_dropout,crd_cost_information.8.group.players_dropout_id_in_group,crd_cost_information.8.group.completed,crd_cost_information.8.subsession.round_number,crd_cost_information.9.player.id_in_group,crd_cost_information.9.player.role,crd_cost_information.9.player.payoff,crd_cost_information.9.player.is_dropout,crd_cost_information.9.player.completed,crd_cost_information.9.player.waiting,crd_cost_information.9.player.lost_focus_time,crd_cost_information.9.player.lost_focus,crd_cost_information.9.player.decision_wait_arrival_time,crd_cost_information.9.player.contribution,crd_cost_information.9.player.contribution_others,crd_cost_information.9.player.private_account,crd_cost_information.9.player.paid_cost_choice_order,crd_cost_information.9.player.paid_cost,crd_cost_information.9.player.round_in_which_paid_cost,crd_cost_information.9.player.paid_cost_decision_time,crd_cost_information.9.player.paid_cost_first_decision,crd_cost_information.9.player.paid_cost_time_to_first_decision,crd_cost_information.9.player.paid_cost_nb_decision_changes,crd_cost_information.9.player.pledge,crd_cost_information.9.player.pledge_decision_time,crd_cost_information.9.player.prev_decision,crd_cost_information.9.player.prev_decision_others,crd_cost_information.9.player.prev_private_account,crd_cost_information.9.player.decision_time,crd_cost_information.9.player.nb_decision_changes,crd_cost_information.9.player.first_decision,crd_cost_information.9.player.time_to_first_decision,crd_cost_information.9.player.nb_mouse_hover_prev_decisions,crd_cost_information.9.player.nb_mouse_hover_private_account,crd_cost_information.9.player.nb_mouse_hover_public_account,crd_cost_information.9.group.id_in_subsession,crd_cost_information.9.group.public_account,crd_cost_information.9.group.prev_public_account,crd_cost_information.9.group.round_contributions,crd_cost_information.9.group.target,crd_cost_information.9.group.failed,crd_cost_information.9.group.treatment,crd_cost_information.9.group.players_who_paid_cost,crd_cost_information.9.group.dropout_happened,crd_cost_information.9.group.players_dropout,crd_cost_information.9.group.players_dropout_id_in_group,crd_cost_information.9.group.completed,crd_cost_information.9.subsession.round_number,crd_cost_information.10.player.id_in_group,crd_cost_information.10.player.role,crd_cost_information.10.player.payoff,crd_cost_information.10.player.is_dropout,crd_cost_information.10.player.completed,crd_cost_information.10.player.waiting,crd_cost_information.10.player.lost_focus_time,crd_cost_information.10.player.lost_focus,crd_cost_information.10.player.decision_wait_arrival_time,crd_cost_information.10.player.contribution,crd_cost_information.10.player.contribution_others,crd_cost_information.10.player.private_account,crd_cost_information.10.player.paid_cost_choice_order,crd_cost_information.10.player.paid_cost,crd_cost_information.10.player.round_in_which_paid_cost,crd_cost_information.10.player.paid_cost_decision_time,crd_cost_information.10.player.paid_cost_first_decision,crd_cost_information.10.player.paid_cost_time_to_first_decision,crd_cost_information.10.player.paid_cost_nb_decision_changes,crd_cost_information.10.player.pledge,crd_cost_information.10.player.pledge_decision_time,crd_cost_information.10.player.prev_decision,crd_cost_information.10.player.prev_decision_others,crd_cost_information.10.player.prev_private_account,crd_cost_information.10.player.decision_time,crd_cost_information.10.player.nb_decision_changes,crd_cost_information.10.player.first_decision,crd_cost_information.10.player.time_to_first_decision,crd_cost_information.10.player.nb_mouse_hover_prev_decisions,crd_cost_information.10.player.nb_mouse_hover_private_account,crd_cost_information.10.player.nb_mouse_hover_public_account,crd_cost_information.10.group.id_in_subsession,crd_cost_information.10.group.public_account,crd_cost_information.10.group.prev_public_account,crd_cost_information.10.group.round_contributions,crd_cost_information.10.group.target,crd_cost_information.10.group.failed,crd_cost_information.10.group.treatment,crd_cost_information.10.group.players_who_paid_cost,crd_cost_information.10.group.dropout_happened,crd_cost_information.10.group.players_dropout,crd_cost_information.10.group.players_dropout_id_in_group,crd_cost_information.10.group.completed,crd_cost_information.10.subsession.round_number,crd_cost_information_survey.1.player.id_in_group,crd_cost_information_survey.1.player.role,crd_cost_information_survey.1.player.payoff,crd_cost_information_survey.1.player.risk_taking,crd_cost_information_survey.1.player.negative_reciprocity,crd_cost_information_survey.1.player.happiness,crd_cost_information_survey.1.player.pay_for_information,crd_cost_information_survey.1.player.maximum_cost_information,crd_cost_information_survey.1.player.cost_information_motivation,crd_cost_information_survey.1.player.motivation,crd_cost_information_survey.1.player.opponents_effect,crd_cost_information_survey.1.player.real_life,crd_cost_information_survey.1.player.feedback,crd_cost_information_survey.1.player.game_theory_concept,crd_cost_information_survey.1.player.behavioural_experiment_concept,crd_cost_information_survey.1.player.game_concept,crd_cost_information_survey.1.player.sexual,crd_cost_information_survey.1.player.age,crd_cost_information_survey.1.group.id_in_subsession,crd_cost_information_survey.1.subsession.round_number,finished_experiment.1.player.id_in_group,finished_experiment.1.player.role,finished_experiment.1.player.payoff,finished_experiment.1.group.id_in_subsession,finished_experiment.1.subsession.round_number
1,qbqeih6j,10004,0,97,97,finished_experiment,ThankYou,2025-08-07 05:08:01.482776,1,,,32.0,,,,32,,,,1,あなたは、実験で32.00 ECU獲得したので、成果報酬は 228 PayPayポイント（小数点は切り上げ）となります。,1754543817.4971972,,success,,,,,,,,,,,,,,,,,,,ru63yls1,,,,,0,160,https://app.prolific.com/submissions/complete?cc=CKY3HGS5,180,300,40,1,180,5,120,1,300,3.0,0,https://app.prolific.com/submissions/complete?cc=C184T20K,4,30,2,840,600,50,120,180,https://app.prolific.com/submissions/complete?cc=CSLHLS71,10,300,0,480,crd_info_priv_info,10,https://app.prolific.com/submissions/complete?cc=CH2VPDR4,120,600,4,80,600,300,https://app.prolific.com/submissions/complete?cc=C81Q3V9K,https://app.prolific.com/submissions/complete?cc=C1EJU2FO,600,900,https://app.prolific.com/submissions/complete?cc=C19CYOND,1,0,300,https://app.prolific.com/submissions/complete?cc=CBHB8QEX,https://app.prolific.com/submissions/complete?cc=C1IKPCX5,90,Uncertainty + Private Information,120,0.9,120,,,1,,0.0,1,1, ,1,1,1,,0.0,1,1,1,,0.0,4,50,10,100,グループの全てのメンバー（あなたを含む）,いいえ,10,0から160 ECUの間でランダムに選ばれた額,5,1,1,4,,0.0,0,0,0,0.0,0,1754543936.9043937,4,"[4, 2, 0]",46,1,0,-1,13660.399999856949,0,10624.399999856949,0,50,32251.5,-1,[],50,8212.0,0,4,4823.399999856949,0,0,0,20,10,0,10,20,0,,[],0,[],[],0,1,4,,0.0,0,0,0,0.0,0,1754543983.9542177,4,"[4, 2, 0]",42,1,0,-1,0.0,0,0.0,0,0,0.0,4,"[4, 2, 0]",46,14069.700000047684,0,4,13201.200000047684,0,0,0,20,20,10,10,20,0,,[],0,[],[],0,2,4,,0.0,0,0,0,0.0,0,1754544008.8970978,4,"[0, 0, 0]",38,1,0,-1,0.0,0,0.0,0,0,0.0,4,"[4, 2, 0]",42,10286.0,0,4,9770.800000190735,0,0,0,20,24,20,4,20,0,,[],0,[],[],0,3,4,,0.0,0,0,0,0.0,0,1754544045.7450995,2,"[0, 0, 2]",36,0,0,-1,0.0,0,0.0,0,0,0.0,4,"[0, 0, 0]",38,6825.799999952316,0,2,5877.299999952316,0,0,0,20,28,24,4,20,0,,[],0,[],[],0,4,4,,0.0,0,0,0,0.0,0,1754544059.5245466,0,"[0, 0, 2]",36,0,0,-1,0.0,0,0.0,0,0,0.0,2,"[0, 0, 2]",36,4909.0,0,0,3976.0,0,0,0,20,30,28,2,20,0,,[],0,[],[],0,5,4,,0.0,0,0,0,0.0,0,1754544113.5303638,4,"[0, 0, 0]",32,1,0,-1,6385.900000095367,0,5647.0,0,10,6766.799999952316,0,"[0, 0, 2]",36,8885.5,0,4,7886.0,0,0,0,20,34,30,4,20,0,,[],0,[],[],0,6,4,,0.0,0,0,0,0.0,0,1754544135.6385918,0,"[0, 4, 0]",32,1,0,-1,0.0,0,0.0,0,0,0.0,4,"[0, 0, 0]",32,6244.299999952316,0,0,5641.700000047684,0,0,0,20,38,34,4,20,0,,[],0,[],[],0,7,4,,0.0,0,0,0,0.0,0,1754544158.098041,0,"[0, 0, 0]",32,1,0,-1,0.0,0,0.0,0,0,0.0,0,"[0, 4, 0]",32,4323.5,0,0,3658.9000000953674,0,0,0,20,38,38,0,20,0,,[],0,[],[],0,8,4,,0.0,0,0,0,0.0,0,1754544172.4984443,0,"[0, 0, 0]",32,1,0,-1,0.0,0,0.0,0,0,0.0,0,"[0, 0, 0]",32,5391.5,0,0,4468.399999856949,0,0,0,20,38,38,0,20,0,,[],0,[],[],0,9,4,,32.0,0,0,0,0.0,0,1754544178.594468,0,"[0, 0, 0]",32,1,0,-1,0.0,0,0.0,0,0,0.0,0,"[0, 0, 0]",32,3765.7999999523163,0,0,3024.4000000953674,0,0,0,20,38,38,0,20,0,,[],0,[],[],1,10,1,,0.0,10,5,0,,0,他の人の行動見て見ようと思ったから,手元に残るポイントが多ければいいなとおもっていた,みんな０にしたので私も０にした,損して得取れを実践できず、何もせず、結局損するいつもの自分,,1,1,1,女性,40代,1,1,1,,0.0,1,1
